,filename,text,start,end
861,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00861.wav,local,1904.383,1905.15
862,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00862.wav,ที่ออกไปซื้อsimใหม่ในต่างประเทศ,1905.15,1908.15
863,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00863.wav,ก็จะลดลงด้วย,1908.216,1909.75
864,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00864.wav,ในกลุ่มของนักท่องเที่ยว,1910.45,1912.183
865,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00865.wav,ais,1912.716,1913.383
866,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00866.wav,เองก็โฟกัสในกลุ่มของลูกค้าที่ทํากําไร,1913.383,1917.616
867,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00867.wav,ถึงแม้ว่า,1917.983,1919.116
868,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00868.wav,เราอาจจะไม่ลงแข่งขันในบางกลุ่มที่อาจจะทําให้เกิด,1920.383,1925.95
869,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00869.wav,margin ต่ำ,1925.95,1926.75
870,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00870.wav,เพราะว่าสุดท้ายแล้วเราก็อยากจะโฟกัสในการทํา,1926.916,1931.416
871,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00871.wav,margin,1931.416,1931.85
872,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00872.wav,แล้วก็สร้างกําไรเพื่อผลตอบแทนให้กับนักลงทุน,1931.85,1934.583
873,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00873.wav,ในกลุ่มของ postpaid,1935.55,1936.783
874,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00874.wav,มี net ads ที่ติดลบลงไปเหมือนกัน,1937.316,1940.383
875,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00875.wav,ซึ่งสาเหตุหลักๆก็คือ,1941.316,1943.15
876,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00876.wav,ตอนนี้เราเริ่มขาย ad postpaid ที่ 399,1943.916,1947.45
877,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00877.wav,บาท,1947.716,1948.516
878,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00878.wav,ดังนั้นการที่ลูกค้าจะprepaid,1948.583,1951.116
879,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00879.wav,อ่า หมุนเวียนขึ้นมาเป็นpostpaidเนี่ยก็อาจจะน้อยลงบ้าง หรือว่าลูกค้าที่ยังมีแพ็คเก่าที่ยังพอใจอยู่ ก็อาจจะหมุนเปลี่ยนมาเป็นลูกค้า,1951.25,1962.95
880,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00880.wav,อ่าpostpaidได้น้อยลงนะคะ,1963.083,1966.15
881,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00881.wav,ถ้าเรามองไปข้างหน้าเนี่ยเราก็ยังมุ่งเน้นการขายไปในกลุ่มที่มีลูกค้าที่มีคุณภาพสูงนะคะแล้วก็เราตั้งมั่นว่าการออปเปอร์ราคาของเราค่ะจะเป็นการขายแพ็คเกจที่เป็นราคาที่เหมาะสมกับการใช้งานแล้วก็คุณภาพของลูกค้,1967.25,1985.616
882,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00882.wav,ถามว่าเรากังวลไหม,1986.916,1989.183
883,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00883.wav,ก็อยากจะแจ้งให้นักลงทุนทุกท่านทราบนะคะว่า,1989.316,1994.516
884,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00884.wav,ตอนนี้เรามองว่ามันเป็นช่วงเปลี่ยนผ่านของธุรกิจ ก็คือเดิมเราแข่งขันด้วยการเพิ่มยอด,1994.85,2003.75
885,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00885.wav,การ,2005.816,2006.616
886,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00886.wav,aggressively ว่าเราอยากจะเพิ่มยอด sub ไปเรื่อยๆ,2006.616,2010.683
887,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00887.wav,โดยที่จริงๆแล้วเราก็กลับมาดู,2010.75,2013.25
888,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00888.wav,การทํากําไร,2014.083,2015.383
889,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00889.wav,หรือการมุ่งสู่คุณภาพ การมุ่งสู่มุมมองในเชิงมูลค่าเพิ่ม หรือคุณค่าที่เราให้กับลูกค้ามากขึ้นนะคะ,2015.55,2025.85
890,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00890.wav,ซึ่งช่วงที่ผ่านมาในตอนที่เราโฟกัสในเรื่องของ,2025.883,2029.25
891,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00891.wav,subscriber เยอะ ๆ เนี่ย,2029.416,2030.816
892,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00892.wav,มันก็เกิด,2031.016,2031.816
893,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00893.wav,protectional chain,2032.316,2033.35
894,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00894.wav,หรือกลุ่มลูกค้าที่เข้า ๆ ออก ๆ,2033.516,2035.883
895,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00895.wav,ที่เป็นประจําเนี่ย,2036.45,2037.75
896,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00896.wav,อยู่ค่อนข้างสูงเหมือนกัน,2037.816,2039.15
897,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00897.wav,แล้วเนื่องจาก,2039.55,2040.35
898,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00898.wav,หลังจากที่เราเปลี่ยนกลยุทธ์เนี่ย,2040.516,2042.75
899,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00899.wav,เราก็สังเกตว่ากลุ่มลูกค้าที่เป็น,2042.75,2045.683
900,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00900.wav,rotational chain,2045.683,2046.616
901,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00901.wav,เนี่ย ก็สามารถ,2046.616,2047.616
902,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00902.wav,manage ได้ดีขึ้น,2048.55,2049.75
903,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00903.wav,แล้วกลุ่มเนี้ยมัน translate,2050.15,2051.683
904,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00904.wav,มาให้เรายังไง,2051.683,2052.616
905,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00905.wav,ก็คือกลุ่มลูกค้าเนี่ย,2052.616,2053.816
906,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00906.wav,มันเป็นกลุ่มลูกค้าที่เราต้องใช้เงินในการมาร์เก็ต,2053.816,2056.983
907,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00907.wav,เพื่อดึงลูกค้าเข้ามา,2057.216,2058.65
908,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00908.wav,แล้วสุดท้ายเขาอยู่กับเราไม่นาน,2058.65,2060.683
909,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00909.wav,เขาออกไป,2060.683,2061.483
910,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00910.wav,เราก็ต้องใช้เงินในเชิง marketing,2061.55,2063.516
911,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00911.wav,ดึงเขาเข้ามาอีกนะคะ,2063.516,2065.083
912,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00912.wav,ก็เราก็,2065.283,2066.55
913,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00913.wav,management ผู้บริหารเราก็,2066.95,2068.95
914,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00914.wav,มอนิเตอร์ตัวเลขเหล่านี้ เอ่อ,2070.183,2073.183
915,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00915.wav,อย่างใกล้ชิดนะคะเรา,2073.216,2074.816
916,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00916.wav,เพราะว่าเราก็ไม่อยากจะเสียมาร์เก็ตแชร์,2074.816,2077.55
917,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00917.wav,ในบางเซกเมนต์ที่เราอยากจะโฟกัสแล้วเราก็ตั้งเป้าที่จะเติบโตในส่วนของรายได้นะคะ,2077.983,2084.883
918,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00918.wav,มากกว่ามองว่าเราจะแอคไคว์ซาวด์ที่,2084.883,2088.05
919,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00919.wav,เอ่อ quality น้อยลงหน่อย,2088.183,2089.983
920,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00920.wav,เราอยากจะโฟกัสบน quality,2090.483,2092.316
921,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00921.wav,แล้วก็เติบโตรายได้อย่างยั่งยืน,2092.316,2094.216
922,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00922.wav,แล้วก็ iPhone 15,2096.416,2098.416
923,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00923.wav,ขายเป็นยังไงบ้าง,2098.65,2099.95
924,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00924.wav,ถ้าเรามองช่วงแรก ๆ,2101.55,2103.55
925,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00925.wav,2 อาทิตย์แรกของการเปิด,2103.55,2106.016
926,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00926.wav,เอ่อขายไอโฟนนะคะ,2106.55,2108.25
927,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00927.wav,ก็จริงจริงจะบอกว่าปีเนี้ยเราได้ไอโฟนช้ากว่าปีที่แล้วมาหนึ่งอาทิตย์,2108.35,2114.783
928,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00928.wav,แต่ว่าถ้าเราวัดเทียบกันเอาสองอาทิตย์แรกของการขายไอโฟนมาวัดเทียบกันอะค่ะ,2114.816,2122.016
929,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00929.wav,ปีเนี้ยไอโฟนสิบห้าขายดีกว่าเอ่อไอโฟนสิบสี่,2122.016,2126.216
930,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00930.wav,ซึ่งเป็นสาเหตุหลักมาจาก,2126.55,2128.55
931,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00931.wav,2 เรื่องก็คือ,2128.65,2129.616
932,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00932.wav,1,2130.016,2130.35
933,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00933.wav,เราได้โควต้าเพิ่มขึ้นจากปีที่แล้ว,2130.35,2132.55
934,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00934.wav,2 ก็คือในกลุ่มลูกค้า iPhone,2133.25,2135.616
935,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00935.wav,เป็นกลุ่มฐานลูกค้าที่ขยายใหญ่ขึ้นทุกปี,2136.516,2139.55
936,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00936.wav,ซึ่งเมื่อฐานลูกค้าที่ใช้ผลิตภัณฑ์,2139.983,2142.683
937,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00937.wav,iPhone หรือของ apple,2142.683,2144.283
938,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00938.wav,เยอะขึ้น,2144.283,2145.116
939,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00939.wav,มันก็ส่งผลกับ,2145.116,2148.25
940,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00940.wav,กลุ่มลูกค้าที่จะเข้ามาซื้อไอโฟนใหม่ใหม่หรืออัพเกรดโทรศัพท์ใหม่ๆในปีถัดถัดไปเพิ่มขึ้น,2148.55,2156.35
941,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00941.wav,ซึ่งอ่าการที่กลุ่มเรามีกลุ่มลูกค้าที่ซื้อไอโฟนได้เยอะขึ้นเนี่ย,2156.383,2161.416
942,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00942.wav,มันก็มีเป็นโอกาสที่เราจะสามารถอ่าเพิ่มอ่ากู้หรือว่าอ่า,2161.416,2166.583
943,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00943.wav,แพ็คเกจเพิ่มมูลค่าเพิ่มพุ่งเข้าไปได้,2167.283,2170.483
944,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00944.wav,ต่อมาก็มี,2173.55,2174.35
945,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00945.wav,เรื่องของค่าใช้จ่าย,2176.05,2177.483
946,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00946.wav,ค่าใช้จ่าย marketing,2179.016,2180.55
947,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00947.wav,ทําไมไตรมาสนี้ค่าใช้จ่าย,2181.15,2184.016
948,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00948.wav,marketing,2184.016,2184.816
949,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00949.wav,ลดลง และก็ QC จะเพิ่มขึ้นขนาดไหน,2185.416,2189.75
950,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00950.wav,ไตรมาส 3  ลดลง,2190.183,2191.616
951,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00951.wav,4.2 % q on q,2191.916,2193.95
952,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00952.wav,และไตรมาส 4 คาดว่า,2194.183,2196.083
953,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00953.wav,เราก็คงจะมีการกิจกรรมการตลาดกลับมา,2199.316,2202.45
954,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00954.wav,in line กับ seasonality,2202.616,2204.516
955,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00955.wav,เนื่องจากเป็น high season ของเรา,2204.716,2206.783
956,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00956.wav,แต่ถ้าจะกลับไปพูดถึงไตรมาส 3,2207.25,2209.85
957,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00957.wav,ทําไมค่าใช้จ่าย marketing,2210.016,2211.983
958,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00958.wav,ถึง,2212.116,2212.916
959,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00959.wav,มันควบคุมได้ขนาดนั้น,2212.95,2214.083
960,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00960.wav,ก็บอกว่าเรารัดเข็มขัดจริงๆ,2214.083,2215.983
961,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00961.wav,เพราะว่าเราอยากจะดูว่า,2216.183,2218.483
